device_id,virtual_client_id,num_examples,radius_m,angle_rad,x_m,y_m,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
58,4,514,433.65932740555445,3.31733339148548,-426.9798029983225,-75.81991873743726,0,323,0,151,5,0,0,34,0,1
59,4,159,187.1992605708094,5.578669761177742,142.6318724178726,-121.24236936331091,5,0,139,0,0,14,1,0,0,0
60,4,6,479.70175592926756,3.1488090120682655,-479.6892655499998,-3.461669788467922,0,0,0,0,0,0,0,2,0,4
61,4,219,443.8143499745043,5.185910990858567,202.38980997883138,-394.9804325027055,0,12,9,0,0,0,0,0,0,198
62,5,255,430.1302587074913,2.9627211075483966,-423.2675704141931,76.52844759590701,0,149,2,1,0,0,0,0,103,0
63,5,8,375.9112689849976,0.7999934120921338,261.9016797253534,269.6605130658726,0,0,0,0,8,0,0,0,0,0
64,5,15,436.81436912462726,1.9310790567759586,-153.99402455795706,408.76965821130784,0,0,0,0,0,4,1,10,0,0
65,5,259,444.05687184584593,3.341585876187733,-435.20589665252334,-88.21753200124787,37,0,3,5,0,29,0,0,68,117
66,5,68,521.1253930592115,1.979567985571703,-207.1382189600275,478.1897463739529,0,1,0,7,0,49,3,0,7,1
67,5,17,520.7471560224626,1.9104971155417736,-173.5155532125563,490.98875068459927,0,0,0,0,0,0,0,0,0,17
68,5,69,454.70173775484653,6.209823751991205,453.47870274187466,-33.327713345258005,12,0,0,0,2,0,18,1,10,26
69,5,1,503.3134101777154,0.597063216187032,416.2353011658439,282.97095774672783,0,0,0,0,0,0,0,1,0,0
70,5,48,312.8278346471957,6.254261365008327,312.6969887575348,-9.04695263739987,2,23,22,0,1,0,0,0,0,0
71,5,2,368.0283492417785,0.6968815853170758,282.22158387167974,236.2114380011877,0,0,0,0,0,2,0,0,0,0
72,5,270,120.93847648909959,2.7047799311386003,-109.58291623139579,51.16345928225911,0,0,0,63,0,0,0,2,205,0
73,5,181,433.18462453670395,0.9332705617839532,257.8354053936389,348.09455994097794,2,0,0,153,19,4,0,3,0,0
74,5,77,448.8275593995928,0.8340559361124446,301.5570105020369,332.4297632488244,26,0,1,25,0,0,0,0,25,0
75,6,1394,485.0116432459541,3.4413935150410224,-463.3778539318803,-143.2384674925895,38,3,25,133,170,0,872,122,2,29
76,6,1036,387.9205314772656,5.339625383666714,227.67422531893538,-314.08085880395015,1035,0,0,0,0,0,0,1,0,0
77,6,114,482.20293006246277,1.0688092845431048,232.02080491725235,422.7126823817505,95,7,0,0,0,0,0,0,0,12
78,6,11,81.32713332086043,4.78352099908292,5.780085977277225,-81.12147200516205,0,4,0,0,0,7,0,0,0,0
79,6,37,219.91129097851376,4.559978394090928,-33.387199165709035,-217.36207312156787,0,37,0,0,0,0,0,0,0,0
80,6,141,473.32247054734864,4.706451518668536,-2.8103175359700825,-473.3141274464483,0,3,4,0,1,10,1,0,114,8
81,6,48,493.3182778151673,1.396117985534601,85.73446561002073,485.8112026632226,0,0,6,22,6,7,5,0,0,2
82,6,2,522.2747400291731,2.145992916681383,-284.11733160727863,438.2330954559457,2,0,0,0,0,0,0,0,0,0
83,6,183,530.5836903660695,2.0093833430662467,-225.31801000931245,480.36532644219903,54,125,0,0,3,1,0,0,0,0
84,6,304,495.0572154735567,5.696552780601844,412.28834968338754,-274.04372517498064,72,115,0,0,0,0,113,4,0,0
85,6,101,101.05014002889084,5.146080158971667,42.46360409215519,-91.69500055817191,4,0,0,0,7,9,0,0,0,81
86,6,7,416.53476519919326,2.7163714976901447,-379.4413128106612,171.829859896553,6,0,0,0,0,0,0,0,1,0
87,7,43,374.83550460292463,2.295494594932251,-248.48204181092132,280.6391462508477,0,2,0,0,38,0,3,0,0,0
88,7,227,497.7510695876567,3.365019667719345,-485.37889141290333,-110.28807300174057,3,4,64,0,0,0,0,2,154,0
89,7,57,546.5384330237597,4.125130843665766,-302.82634766008624,-454.97303429425267,17,3,0,0,1,0,0,0,36,0
90,7,141,476.2277436151597,1.5523475188887363,8.785335781113023,476.14670183043313,0,0,12,0,0,0,0,128,0,1
91,7,23,464.40227318498495,0.9928567282267872,253.70264879651884,388.9787106423841,3,0,0,0,0,0,20,0,0,0
92,7,292,534.980056763498,2.0325682341798506,-238.3524098064914,478.94862968184174,9,0,170,2,0,0,0,62,46,3
93,7,114,520.4425354053219,6.110323892359406,512.6861887036129,-89.51706301975709,11,0,26,0,0,2,63,0,12,0
94,7,181,413.0009631664054,0.6443426491629795,330.1921193745155,248.0785357086426,0,33,0,42,27,0,2,0,1,76
95,7,25,462.4736593564874,3.3191875175531025,-455.1996133817868,-81.70188232624892,0,9,0,0,14,0,2,0,0,0
96,7,451,404.9133581657208,2.996326169706289,-400.64855389556936,58.61368340609857,20,77,0,0,0,0,57,0,297,0
97,7,4,474.5577579749368,3.957671339207772,-325.1114560405546,-345.69872259727725,0,2,0,0,0,0,2,0,0,0
98,7,866,549.8039070437338,0.663157723523529,433.2742019468522,338.4638860024405,0,0,11,146,193,0,35,481,0,0
99,7,20,421.4606558707937,5.53959021131973,310.21175870591,-285.3029078148799,0,1,0,16,0,3,0,0,0,0
100,8,11,300.18614970373824,3.7006468336014144,-254.48495128875413,-159.21411382636776,0,0,9,0,0,0,1,0,1,0
101,8,1163,152.34664836523982,2.7093013664620176,-138.332005009729,63.825995159576955,53,0,0,0,51,0,3,427,282,347
102,8,8,275.3879835647775,3.1964630367488636,-274.973524149035,-15.103062899102556,0,0,0,1,0,5,0,0,1,1
103,8,37,201.28823144984364,6.136110008091885,199.1151056366925,-29.49791225654124,0,20,0,0,0,0,0,14,2,1
104,8,15,429.36715569146986,0.1770332118014059,422.6563638888208,75.61582143218193,0,2,0,0,0,0,6,0,3,4
105,8,458,481.7202222938435,1.2261557081869083,162.75324783489265,453.3935959914123,54,181,77,0,0,0,41,6,99,0
106,8,776,492.88205255459764,3.08096390636755,-491.9764509981277,29.86451730264532,0,1,0,0,0,0,89,122,559,5
107,8,2,122.44727650103779,3.641393496418491,-107.46928386971122,-58.68294937247983,0,0,0,0,0,0,0,0,0,2
108,8,1,423.2285017459682,3.4718177386646465,-400.3612043746906,-137.23436421605268,0,0,0,0,0,0,1,0,0,0
109,8,31,452.16527865496397,3.008083198190912,-448.14138895772635,60.18915786220155,0,3,8,0,0,0,20,0,0,0
110,8,64,504.0063693721851,4.342182494439445,-182.3535046103153,-469.8612771064106,0,63,0,0,1,0,0,0,0,0
111,8,115,362.4127345771058,5.84665032519695,328.426435487481,-153.228804918146,0,0,0,34,12,36,0,0,0,33
112,9,58,479.9929787701995,1.7280492386568027,-75.16959252514964,474.070450490528,0,0,0,2,37,0,0,0,19,0
113,9,2,287.15494180515213,4.851663897418012,39.86431043125373,-284.374396451159,0,0,0,0,0,0,0,0,2,0
114,9,124,503.7964908652484,1.3168164609715463,126.5829647765431,487.6347580274798,1,0,120,0,0,0,0,1,2,0
115,9,527,77.82051198709341,1.7417962608890467,-13.242544085005745,76.68550783616178,0,0,9,0,391,4,0,0,123,0
116,9,227,498.74908300085406,3.154226262822562,-498.7092813379172,-6.300833406057295,0,0,0,119,0,0,26,0,0,82
117,9,8,451.05544720842494,0.03391461562941973,450.79606982341335,15.294439779098186,0,0,6,0,0,0,0,0,2,0
118,9,18,336.1605785701321,0.418716155316603,307.1202338805395,136.67880788830678,11,1,0,0,0,0,0,6,0,0
119,9,936,462.198729846986,1.4919467448214077,36.40642457525218,460.76267006107776,0,45,0,0,521,329,0,0,0,41
120,9,950,544.4364868465909,3.7184881313655316,-456.3248687956006,-296.9489894384827,0,259,6,23,582,68,0,10,0,2
121,9,222,487.8337625290491,3.0015903687615895,-483.0606396105649,68.07494636267154,0,0,0,0,205,0,0,11,0,6
122,9,9,159.02447353412242,0.8523758390877691,104.669330193778,119.72098604501501,0,0,0,0,4,0,0,0,1,4
123,9,379,405.92180494791853,4.542610573124623,-68.58615012877665,-400.0855555286755,121,64,0,5,8,0,5,124,0,52
124,9,6,392.72214991524504,0.9175607134148717,238.68044181764608,311.86909710291184,0,0,0,0,6,0,0,0,0,0
125,10,4,383.59433817812254,3.8144535232158803,-299.98684533972835,-239.06590912430352,0,0,1,0,0,3,0,0,0,0
126,10,316,199.29961694974457,2.686620278845943,-179.02549831752526,87.57972521352575,0,106,9,198,0,2,0,0,0,1
127,10,1,489.1945730528673,0.2634571744981509,472.31512584201147,127.39604470006924,0,0,0,0,0,0,0,0,1,0
128,10,69,91.86636830857358,1.3107000224737446,23.625606331627584,88.77646282472315,0,0,5,0,0,0,8,49,7,0
129,10,7,317.6141392360155,4.626210341821955,-27.337686369547438,-316.4354473610618,0,0,7,0,0,0,0,0,0,0
130,10,1215,198.17571202154096,2.7880453467149926,-185.91863170976515,68.61395789789015,0,36,191,0,0,0,6,0,2,980
131,10,49,293.33697604589935,1.8368383558248853,-77.12262657469877,283.0171054653271,38,0,1,5,5,0,0,0,0,0
132,10,423,511.56884868926454,3.352382439468175,-500.24576897071415,-107.03671134782914,59,92,0,264,0,0,4,0,4,0
133,10,122,541.9292220429796,0.2654367396178076,522.9497891248038,142.16469237624486,0,87,0,5,21,0,9,0,0,0
134,10,362,280.2588722020636,0.7182160235598093,211.02956630482157,184.4222264076962,0,42,1,1,0,0,1,0,317,0
135,10,2,426.61517554812576,0.054865846869908065,425.9732250638536,23.394861330165476,0,0,2,0,0,0,0,0,0,0
136,10,153,173.8623079109163,2.6872336829201764,-156.22268181836043,76.30580448163548,0,0,143,0,0,3,0,7,0,0
137,11,190,523.1949217261263,1.643351120041765,-37.92700304996122,521.8184248947671,0,0,68,0,0,0,1,0,0,121
138,11,71,548.5789377522484,5.395934516329517,346.4528217787145,-425.3343311172418,21,1,0,17,0,0,31,1,0,0
139,11,404,199.40749488651014,1.2969710379833004,53.92301267332001,191.97827408627919,0,0,288,85,0,4,0,0,16,11
140,11,4,333.9270631852678,6.055941878711427,325.3421761525145,-75.23132289069527,0,0,3,0,1,0,0,0,0,0
141,11,33,401.09643414160416,2.869583829181718,-386.3493759032103,107.76135309242417,1,1,2,6,9,0,0,13,0,1
142,11,1449,503.8803379260892,1.6155477050607419,-22.541813816297694,503.3758651131193,0,0,0,0,124,1,44,579,0,701
143,11,65,132.2078149831968,1.157911912606807,53.04878535311962,121.0980293612982,0,3,0,0,0,0,9,0,53,0
144,11,34,376.59812363934867,3.41708029421189,-362.39761236497117,-102.44079890769227,0,0,4,1,0,0,0,0,10,19
145,11,22,424.004736604649,4.095620742328892,-245.24513230631956,-345.8826993985585,0,0,0,0,0,4,0,14,4,0
146,11,18,359.71447641942336,5.149789625973441,152.3701092047724,-325.84943511785565,1,0,1,0,1,0,4,11,0,0
147,11,15,542.103656327626,2.540797429767278,-447.17389925985,306.4504495420466,0,0,1,0,0,0,0,7,0,7
148,11,158,202.1501900631251,2.1939680714013625,-117.97760991120475,164.15231616458297,0,2,0,95,3,0,58,0,0,0
149,11,370,427.0949856881615,0.7390916384227064,315.65768286191144,287.69837338820633,3,0,3,3,0,0,0,356,0,5
150,12,13,402.11438380447424,6.145053787971962,398.28424476505637,-55.36820418237047,0,13,0,0,0,0,0,0,0,0
151,12,233,59.71953091395691,5.256481255585119,30.913316924633758,-51.09588250828247,8,0,0,0,0,225,0,0,0,0
152,12,252,374.82544744764004,4.149431919821053,-200.0403143829824,-316.9826315050734,5,1,4,0,24,167,0,0,27,24
153,12,1,402.2952646373345,1.7881377999209567,-86.74870016292617,392.83093433392656,0,0,0,0,0,0,0,1,0,0
154,12,5,353.31588455617657,1.9443289530259302,-128.92734507037167,328.95266220661415,1,0,0,0,0,1,0,0,3,0
155,12,7,364.07798553100133,4.510246561176719,-73.09542260665661,-356.6648829675642,0,0,6,0,1,0,0,0,0,0
156,12,33,485.52024317733554,3.127830335861415,-485.4742647987548,6.681672925816085,0,17,0,16,0,0,0,0,0,0
157,12,1289,447.5664585179893,4.346154033485115,-160.27471928711992,-417.88485154139045,13,0,862,0,0,394,20,0,0,0
158,12,111,386.08390679380824,1.4119042331237421,61.08787662822532,381.22048005612805,15,0,0,0,0,0,0,0,62,34
159,12,853,185.52299944121046,6.2634131232463455,185.4867365107927,-3.6679558665736076,14,78,0,0,117,0,1,0,0,643
160,12,421,403.5511747322784,1.0645512112886544,195.68065644585968,352.93431587296715,209,45,0,16,0,0,139,12,0,0
161,12,580,402.43485738984157,3.492772365656858,-377.87326748531206,-138.43990812751915,36,0,0,0,512,0,0,0,26,6
162,13,1,426.7719174505846,3.382761174901961,-414.4209466147328,-101.92913485062734,1,0,0,0,0,0,0,0,0,0
163,13,167,176.2690904351675,4.414354249060658,-51.760033689540066,-168.49834169895837,65,99,0,3,0,0,0,0,0,0
164,13,68,472.83800926553005,5.636812277753803,377.45407661917716,-284.7879966742872,0,8,0,0,0,2,0,18,0,40
165,13,40,356.8073637938388,5.001853908713208,101.84689947658632,-341.9630154337088,36,3,0,0,0,1,0,0,0,0
166,13,84,492.81797518905296,3.986647168342786,-327.0786113389432,-368.63144015944516,0,0,13,2,40,29,0,0,0,0
167,13,95,291.0058662753708,0.48639610896319174,257.2559398827975,136.02865728109452,16,18,17,0,9,1,4,0,29,1
168,13,229,134.67819380288756,3.3771563345695412,-130.9587777309317,-31.432696690366427,70,6,0,0,0,133,20,0,0,0
169,13,11,277.9408552749002,3.043563931738982,-276.60646993438,27.202570124602406,9,0,0,0,0,0,0,1,0,1
170,13,21,330.7368755542129,0.28255189252715196,317.622192651183,92.2118408167718,0,0,0,0,0,18,0,0,1,2
171,13,720,505.35595564335915,1.2725412185698093,148.5002619801994,483.0448365276509,5,277,0,0,3,0,0,29,404,2
172,13,321,512.2695804846903,1.7870059304089094,-109.89669420776637,500.34272223363587,85,54,0,0,0,2,156,10,0,14
173,13,132,323.5469306973342,5.863675063656309,295.4917020555177,-131.78493988312442,0,0,48,0,81,0,2,1,0,0
174,13,63,178.45550546165217,0.7761383914779828,127.3501352859727,125.0132411875567,0,0,1,44,0,0,0,0,1,17
175,14,37,238.02955642964469,4.36514428677167,-81.00342167897097,-223.822508721514,0,0,0,0,0,36,0,0,0,1
176,14,6,489.5050999646001,5.930952849271908,459.45186959441367,-168.87635245217442,0,1,0,0,4,1,0,0,0,0
177,14,192,491.3944810637074,0.07563468299589884,489.989614049974,37.13104015547951,23,0,0,19,0,1,0,0,0,149
178,14,149,512.7351539524458,5.953113087456182,485.0571662087784,-166.18328317898823,0,0,4,1,11,0,0,133,0,0
179,14,2,103.47826926519456,3.046349888550348,-103.009288718082,9.84066298147298,0,0,0,0,0,1,0,0,0,1
180,14,9,513.8569424337791,6.226351452948496,513.0272644861078,-29.188750937531637,0,0,9,0,0,0,0,0,0,0
181,14,2,117.2094200248818,0.9884171798994301,64.46664043869376,97.88820364639109,0,0,0,1,0,0,0,0,1,0
182,14,70,483.47287598519335,2.5019490810491027,-387.89442876035787,288.58955966921224,0,47,11,0,2,0,0,0,10,0
183,14,20,145.57423040736145,1.8419185953761883,-38.986653649664866,140.25654136580096,1,0,5,0,0,2,10,1,1,0
184,14,857,335.0554348937908,3.9960109846843737,-220.01660029037004,-252.69515240410692,727,0,4,75,0,2,49,0,0,0
185,14,2,316.91266672642354,2.3900448368657425,-231.54683371648352,216.37860829463784,0,0,0,0,0,0,0,1,0,1
186,14,2,481.3553947592233,1.5623700394087605,4.05599089325066,481.33830618566145,0,0,0,2,0,0,0,0,0,0
187,15,246,471.5017614130201,3.6346428597224256,-415.34271916323394,-223.16885233757762,0,0,0,0,35,171,40,0,0,0
188,15,76,545.5729882159798,2.4915145370187335,-434.29602350919293,330.2072825287416,0,2,0,0,0,0,0,14,4,56
189,15,1,475.29194595271167,0.44670535021845836,428.6540529486013,205.32446707164033,0,0,0,0,1,0,0,0,0,0
190,15,86,538.8510336655534,4.547164504193733,-88.62685250755156,-531.5126691782991,0,0,0,0,0,0,1,85,0,0
191,15,191,444.132030473283,1.689736634999263,-52.70073742751111,440.99420944828483,0,0,0,100,33,2,15,0,8,33
192,15,5,484.836426855211,4.739542518360244,13.1634065940232,-484.6576993431228,0,0,0,0,0,0,0,0,5,0
193,15,54,315.4408952658323,4.4252255726357275,-89.34324937908951,-302.52395309544596,0,0,4,13,0,0,0,0,0,37
194,15,471,372.73179401533986,4.160249863749864,-195.50143440204553,-317.3455205554923,158,0,0,38,0,0,0,129,146,0
195,15,27,533.2327766715206,1.3882606107027624,96.79440976199957,524.3739470603454,0,0,10,3,0,0,0,7,7,0
196,15,223,222.54856737415753,4.816278063269207,23.078799538838116,-221.3486703193314,1,168,0,4,0,30,0,17,0,3
197,15,48,459.71502899947825,5.147298840189475,193.69111448941638,-416.9192488430331,0,17,0,0,0,0,0,31,0,0
198,15,1270,456.7195185021447,5.266217818611937,240.2105200790236,-388.44771157029083,23,4,5,7,0,0,61,0,0,1170
199,15,73,328.12115505327296,2.8909580760026232,-317.8690849096413,81.38020184419081,0,15,0,0,0,0,0,1,0,57
200,16,745,315.63184436716875,3.6934672579291026,-268.77414854611663,-165.48086974611496,113,0,0,117,0,321,0,192,0,2
201,16,46,94.3218869478672,2.294699255001969,-62.47069549452187,70.66845521048954,0,5,19,0,0,0,0,3,3,16
202,16,382,322.9654192480836,3.1555204714008904,-322.934094674919,-4.4980580899822185,60,0,3,0,0,0,26,293,0,0
203,16,439,520.0017289324702,5.54684421320646,385.2852794305512,-349.22349798786496,73,28,0,6,0,72,169,1,88,2
204,16,2,240.54352884875206,0.3042386112416968,229.49664327763043,72.05886479337887,0,1,0,0,0,0,1,0,0,0
205,16,65,374.8131351810234,1.2157628836474934,130.29318781385558,351.43786294810565,52,11,0,2,0,0,0,0,0,0
206,16,6,27.189961972719313,4.222570958325521,-12.791934031475941,-23.992925119965886,0,0,2,0,0,0,0,4,0,0
207,16,42,337.40646018493874,2.0807020583163696,-164.68639687730078,294.48516101512286,1,2,3,0,0,33,3,0,0,0
208,16,2,184.3760036169153,3.1704543509148975,-184.29921656570414,-5.320665655014129,0,0,0,0,0,2,0,0,0,0
209,16,38,431.28862020778746,4.438813501980837,-116.52369038453456,-415.24944732041035,0,0,0,0,33,5,0,0,0,0
210,16,311,515.9071967579426,0.9210150647325754,312.13017778709184,410.7736454316866,0,0,0,0,287,0,22,0,2,0
211,16,4,528.1235984642576,1.262339670820833,160.3322486377092,503.1978788723301,0,0,0,0,0,4,0,0,0,0
212,17,265,204.93282197249428,1.8291552855127098,-52.35917211730276,198.13121565467844,56,0,0,0,182,0,0,26,1,0
213,17,245,462.0587270552541,4.37710092807046,-152.03635608274092,-436.3292491651274,0,3,0,173,0,2,50,0,17,0
214,17,8,452.30287686025963,1.267071144019375,135.27336534076957,431.6005202098925,0,0,0,1,0,7,0,0,0,0
215,17,46,535.4635076978701,0.46195059571228464,479.3388091849124,238.65346024161715,0,8,5,0,17,8,0,0,8,0
216,17,131,173.36402250976164,3.077097597291967,-173.0035839170855,11.173372481444423,47,0,22,0,13,0,0,0,49,0
217,17,210,452.7588570783861,0.5928028650980628,375.5082409322396,252.9508720184644,0,0,0,0,0,0,0,21,189,0
218,17,3,430.25317250087494,5.550035310795923,319.70825582336045,-287.93128278367453,0,0,0,0,3,0,0,0,0,0
219,17,87,510.5548451629031,5.273497031688743,271.67883042408033,-432.26943336155495,53,0,0,28,0,0,0,6,0,0
220,17,410,397.83276820166617,3.751909192056509,-326.01068271458803,-228.00865380719404,348,8,0,0,0,53,0,1,0,0
221,17,299,306.3734823435835,0.2630900110840357,295.8314722938734,79.67716538490357,0,0,0,2,0,0,19,0,278,0
222,17,694,344.1128776705216,3.4722911826444824,-325.4673826682561,-111.73475465477294,0,44,643,0,0,6,0,0,1,0
223,17,122,389.6884005060269,0.1670921152751622,384.2610394831058,64.8112877846804,76,4,40,0,0,0,2,0,0,0
224,17,100,450.00240059880355,5.597281626599864,348.23300618674637,-285.01918171734957,0,0,80,11,8,0,0,0,1,0
225,18,3,25.980997426466867,2.0346182988489887,-11.62310696502852,23.236084260339208,1,1,0,0,0,1,0,0,0,0
226,18,215,259.64493770055356,4.4476501651609315,-67.9379652508563,-250.59913517627666,0,30,0,0,0,0,64,1,120,0
227,18,674,140.6061359978593,2.427206468007539,-106.22730672537948,92.11864516003615,109,1,0,0,16,268,0,280,0,0
228,18,62,341.43963612458083,3.805897254550807,-268.8310283402461,-210.50155181948654,0,55,0,0,0,0,5,0,2,0
229,18,423,395.8602888120731,2.723119300990756,-361.70165589127373,160.86416749509058,80,148,0,0,3,0,0,164,28,0
230,18,28,234.91750384106712,4.613775043013793,-23.12861093672302,-233.7761770734039,0,0,0,0,0,0,5,0,23,0
231,18,15,197.17137371975178,1.5200310733993183,10.005156057275,196.91736202479353,0,0,0,14,0,0,1,0,0,0
