schema_version,run_id,physical_client_id,virtual_client_id,num_examples,train_examples,val_examples,label_0_count,label_1_count,label_2_count,label_3_count,label_4_count,label_5_count,label_6_count,label_7_count,label_8_count,label_9_count,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,is_iid,is_balanced,noniid_alpha,unbalanced_alpha
bayesfl_observability_v1,,38,3,2,2,0,0,0,0,0,0,0,0,0,0,2,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,39,3,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,40,3,110,110,12,0,0,122,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,41,3,6,6,0,0,0,0,0,0,6,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,42,3,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,43,3,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,44,3,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,45,3,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,46,3,2,2,0,0,0,0,0,0,2,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,47,3,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,48,3,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,49,3,3,3,0,0,0,0,0,0,0,0,0,3,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,50,4,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,51,4,126,126,13,0,139,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,52,4,14,14,1,0,0,0,0,0,15,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,53,4,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,54,4,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,55,4,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,56,4,308,308,34,0,0,0,0,342,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,57,4,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,58,4,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,59,4,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,60,4,51,51,5,0,2,0,0,0,0,54,0,0,0,0.15407610367102942,6,0.9642857142857143,2.157614259471844,False,False,0.01,0.1
bayesfl_observability_v1,,61,4,19,19,2,0,0,0,1,0,0,0,20,0,0,0.19144408195771734,7,0.9523809523809523,2.068951449990993,False,False,0.01,0.1
bayesfl_observability_v1,,62,5,333,333,37,0,0,0,0,0,370,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,63,5,4,4,0,0,0,0,0,0,0,4,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,64,5,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,65,5,50,50,5,55,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,66,5,62,62,6,0,0,1,0,13,54,0,0,0,0,0.5614271145662422,5,0.7941176470588235,1.826949466466651,False,False,0.01,0.1
bayesfl_observability_v1,,67,5,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,68,5,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,69,5,63,63,7,0,0,0,37,0,0,0,33,0,0,0.6915136378174996,3,0.5285714285714286,1.579280430685095,False,False,0.01,0.1
bayesfl_observability_v1,,70,5,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,71,5,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,72,5,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,73,5,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,74,5,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,75,6,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,76,6,70,70,7,0,0,0,0,0,0,0,0,0,77,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,77,6,30,30,3,9,0,3,0,0,21,0,0,0,0,0.8599672810355049,5,0.6363636363636364,1.5113567186299608,False,False,0.01,0.1
bayesfl_observability_v1,,78,6,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,79,6,1614,1614,179,0,0,0,0,0,108,0,0,1685,0,0.227611568069938,8,0.939765755716676,2.10471822493949,False,False,0.01,0.1
bayesfl_observability_v1,,80,6,1188,1188,131,0,0,0,1319,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,81,6,9,9,0,9,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,82,6,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,83,6,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,84,6,12,12,1,0,0,0,0,0,0,0,0,13,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,85,6,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,86,6,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,87,7,14,14,1,0,0,0,0,2,0,0,0,13,0,0.39267446722755217,8,0.8666666666666667,1.9352627592338563,False,False,0.01,0.1
bayesfl_observability_v1,,88,7,140,140,15,155,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,89,7,4,4,0,0,4,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,90,7,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,91,7,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,92,7,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,93,7,45,45,5,0,0,50,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,94,7,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,95,7,18,18,1,0,0,0,19,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,96,7,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,97,7,1882,1882,209,0,0,2091,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,98,7,50,50,5,0,55,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,99,7,4,4,0,0,0,0,0,0,0,0,0,0,4,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,100,8,22,22,2,0,0,0,0,0,0,24,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,101,8,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,102,8,341,341,37,0,0,0,0,0,378,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,103,8,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,104,8,810,810,89,898,0,0,0,0,0,0,0,0,1,0.008677115299901474,0,0.9988876529477196,2.3068194974795277,False,False,0.01,0.1
bayesfl_observability_v1,,105,8,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,106,8,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,107,8,1372,1372,152,1524,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,108,8,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,109,8,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,110,8,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,111,8,11,11,1,0,0,12,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,112,9,234,234,25,259,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,113,9,708,708,78,0,0,0,0,0,0,0,0,0,786,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,114,9,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,115,9,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,116,9,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,117,9,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,118,9,3,3,0,0,0,0,0,0,0,0,3,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,119,9,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,120,9,935,935,103,0,0,1,0,0,0,0,1037,0,0,0.007653727565891914,7,0.9990366088631984,2.2517606506762466,False,False,0.01,0.1
bayesfl_observability_v1,,121,9,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,122,9,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,123,9,387,387,42,0,0,0,0,0,0,0,0,429,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,124,9,63,63,7,2,0,0,0,0,0,0,68,0,0,0.12974069471942834,7,0.9714285714285714,2.1312291508990175,False,False,0.01,0.1
bayesfl_observability_v1,,125,10,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,126,10,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,127,10,1062,1062,118,0,0,0,1180,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,128,10,1025,1025,113,0,26,0,0,1112,0,0,0,0,0,0.10892171136653514,4,0.9771528998242531,2.2170760364031934,False,False,0.01,0.1
bayesfl_observability_v1,,129,10,54,54,6,0,0,0,60,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,130,10,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,131,10,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,132,10,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,133,10,129,129,14,0,0,0,0,0,0,0,143,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,134,10,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,135,10,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,136,10,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,137,11,1415,1415,157,0,1572,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,138,11,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,139,11,6,6,0,0,0,0,6,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,140,11,2,2,0,0,0,0,0,0,0,0,0,2,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,141,11,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,142,11,17,17,1,0,0,18,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,143,11,27,27,2,1,0,0,0,28,0,0,0,0,0,0.149994923610415,4,0.9655172413793104,2.1788016114278856,False,False,0.01,0.1
bayesfl_observability_v1,,144,11,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,145,11,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,146,11,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,147,11,1921,1921,213,112,0,0,0,0,1510,0,512,0,0,0.7419061377582201,5,0.7075913776944704,1.6227932907659905,False,False,0.01,0.1
bayesfl_observability_v1,,148,11,2,2,0,0,0,0,0,0,0,0,0,2,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,149,11,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,150,12,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,151,12,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,152,12,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,153,12,19,19,2,0,0,0,0,0,0,0,21,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,154,12,211,211,23,0,0,0,0,0,0,4,0,0,230,0.08650308759353696,9,0.9829059829059829,2.224707645554893,False,False,0.01,0.1
bayesfl_observability_v1,,155,12,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,156,12,71,71,7,0,0,78,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,157,12,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,158,12,58,58,6,0,0,0,0,64,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,159,12,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,160,12,3221,3221,357,1555,0,0,2023,0,0,0,0,0,0,0.6845683881983222,3,0.5653996646171046,1.6114184451985936,False,False,0.01,0.1
bayesfl_observability_v1,,161,12,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,162,13,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,163,13,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,164,13,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,165,13,1662,1662,184,0,0,0,0,1846,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,166,13,9,9,0,0,0,0,0,0,0,0,0,9,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,167,13,726,726,80,0,0,0,0,806,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,168,13,2012,2012,223,0,0,238,0,0,0,0,0,1997,0,0.33910841614601644,8,0.8935123042505593,1.9866937607637536,False,False,0.01,0.1
bayesfl_observability_v1,,169,13,456,456,50,0,0,0,0,0,0,506,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,170,13,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,171,13,11,11,1,5,0,0,7,0,0,0,0,0,0,0.6791932659915256,3,0.5833333333333334,1.6161745905690754,False,False,0.01,0.1
bayesfl_observability_v1,,172,13,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,173,13,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,174,13,3,3,0,0,0,0,3,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,175,14,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,176,14,41,41,4,0,45,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,177,14,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,178,14,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
