schema_version,run_id,round,physical_client_id,virtual_client_id,selected,selection_policy,distance_m,angle_rad,channel_gain,channel_snr_db,pathloss_db,noise_power,tx_power,rate_mbps,delay_ms,energy_j,outage,analog_ota_enabled,ota_noise_power,ota_distortion,ota_mse,ota_contribution_norm,digital_enabled,packet_error_rate,payload_bytes,communication_success
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,3,236,18,1,random,432.8639651776865,0.5610407148912296,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,3,239,19,1,random,523.5911267759934,3.30686170828379,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,3,249,19,1,random,442.00811601762734,3.1223736420174864,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,3,260,20,1,random,400.62744373318765,4.295173276929027,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,3,299,23,1,random,193.6088990086483,5.727270269879843,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,7,0,1,random,252.92910103355504,2.5535122755371904,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,16,1,1,random,457.77769010845736,0.4702079771507635,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,20,1,1,random,275.16926983776,4.09262531384759,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,41,3,1,random,462.8203939719845,5.9117206090117875,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,46,3,1,random,342.6954868921892,0.15499575149570433,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,72,5,1,random,120.93847648909959,2.7047799311386003,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,101,8,1,random,152.34664836523982,2.7093013664620176,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,112,9,1,random,479.9929787701995,1.7280492386568027,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,163,13,1,random,176.2690904351675,4.414354249060658,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,166,13,1,random,492.81797518905296,3.986647168342786,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,180,14,1,random,513.8569424337791,6.226351452948496,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,181,14,1,random,117.2094200248818,0.9884171798994301,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,192,15,1,random,484.836426855211,4.739542518360244,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,292,23,1,random,279.0671500457063,2.060423575075183,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,4,296,23,1,random,433.47189676235445,3.772405701277136,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,19,1,1,random,532.1810432573344,3.5395651471461984,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,25,2,1,random,479.06110685758097,1.386012514368108,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,61,4,1,random,443.8143499745043,5.185910990858567,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,89,7,1,random,546.5384330237597,4.125130843665766,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,118,9,1,random,336.1605785701321,0.418716155316603,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,122,9,1,random,159.02447353412242,0.8523758390877691,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,126,10,1,random,199.29961694974457,2.686620278845943,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,169,13,1,random,277.9408552749002,3.043563931738982,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,177,14,1,random,491.3944810637074,0.07563468299589884,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,180,14,1,random,513.8569424337791,6.226351452948496,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,212,17,1,random,204.93282197249428,1.8291552855127098,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,240,19,1,random,485.5557472749281,4.00309377263168,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,250,20,1,random,539.3963132867785,0.7089335613432048,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,278,22,1,random,259.0496696070433,5.205400833556147,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,5,288,23,1,random,220.35323721463058,3.1894663115402193,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,15,1,1,random,519.4134380723592,5.784100292641981,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,17,1,1,random,371.9773416923275,3.3227777376170584,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,19,1,1,random,532.1810432573344,3.5395651471461984,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,30,2,1,random,247.4723068152236,0.33109398170456106,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,39,3,1,random,197.35125607760176,5.345133981472537,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,51,4,1,random,439.42159618694393,2.8685338169985437,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,77,6,1,random,482.20293006246277,1.0688092845431048,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,136,10,1,random,173.8623079109163,2.6872336829201764,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,160,12,1,random,403.5511747322784,1.0645512112886544,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,164,13,1,random,472.83800926553005,5.636812277753803,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,209,16,1,random,431.28862020778746,4.438813501980837,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,219,17,1,random,510.5548451629031,5.273497031688743,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,237,19,1,random,469.67455714719193,4.854893099297161,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,266,21,1,random,312.8849897895343,4.692398110344136,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,6,274,21,1,random,396.887292097371,2.7539391343520725,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,1,0,1,random,361.6773230955695,0.16298265984422844,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,26,2,1,random,294.1450875328441,0.13079865118838344,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,27,2,1,random,34.926743227516376,2.424058602647788,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,29,2,1,random,458.3527672480624,2.663154714480116,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,43,3,1,random,271.3032554689295,3.857893913135462,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,45,3,1,random,399.2941957890928,2.7886529801411424,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,52,4,1,random,464.7900413267482,5.277562652447477,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,56,4,1,random,336.876853931421,4.436417616942673,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,112,9,1,random,479.9929787701995,1.7280492386568027,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,139,11,1,random,199.40749488651014,1.2969710379833004,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,188,15,1,random,545.5729882159798,2.4915145370187335,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,192,15,1,random,484.836426855211,4.739542518360244,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,257,20,1,random,353.037371327772,2.349799077257663,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,266,21,1,random,312.8849897895343,4.692398110344136,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,7,288,23,1,random,220.35323721463058,3.1894663115402193,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,6,0,1,random,382.07816949014125,1.4575165068128029,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,38,3,1,random,530.7273757034001,3.065508738320726,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,74,5,1,random,448.8275593995928,0.8340559361124446,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,79,6,1,random,219.91129097851376,4.559978394090928,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,97,7,1,random,474.5577579749368,3.957671339207772,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,102,8,1,random,275.3879835647775,3.1964630367488636,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,103,8,1,random,201.28823144984364,6.136110008091885,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,113,9,1,random,287.15494180515213,4.851663897418012,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,120,9,1,random,544.4364868465909,3.7184881313655316,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,137,11,1,random,523.1949217261263,1.643351120041765,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,138,11,1,random,548.5789377522484,5.395934516329517,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,172,13,1,random,512.2695804846903,1.7870059304089094,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,180,14,1,random,513.8569424337791,6.226351452948496,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,206,16,1,random,27.189961972719313,4.222570958325521,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,8,215,17,1,random,535.4635076978701,0.46195059571228464,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,43,3,1,random,271.3032554689295,3.857893913135462,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,45,3,1,random,399.2941957890928,2.7886529801411424,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,83,6,1,random,530.5836903660695,2.0093833430662467,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,96,7,1,random,404.9133581657208,2.996326169706289,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,140,11,1,random,333.9270631852678,6.055941878711427,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,141,11,1,random,401.09643414160416,2.869583829181718,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,147,11,1,random,542.103656327626,2.540797429767278,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,151,12,1,random,59.71953091395691,5.256481255585119,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,192,15,1,random,484.836426855211,4.739542518360244,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,193,15,1,random,315.4408952658323,4.4252255726357275,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,202,16,1,random,322.9654192480836,3.1555204714008904,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,228,18,1,random,341.43963612458083,3.805897254550807,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,235,18,1,random,463.605168585859,4.030063670844018,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,265,21,1,random,337.2273981860745,3.468085735682727,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,9,279,22,1,random,412.30022652116133,0.04336722844290614,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,9,0,1,random,128.22560033790126,6.03442502546451,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,25,2,1,random,479.06110685758097,1.386012514368108,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,55,4,1,random,321.6262409200987,5.9827083364166365,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,88,7,1,random,497.7510695876567,3.365019667719345,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,107,8,1,random,122.44727650103779,3.641393496418491,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,115,9,1,random,77.82051198709341,1.7417962608890467,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,117,9,1,random,451.05544720842494,0.03391461562941973,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,160,12,1,random,403.5511747322784,1.0645512112886544,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,169,13,1,random,277.9408552749002,3.043563931738982,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,175,14,1,random,238.02955642964469,4.36514428677167,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,203,16,1,random,520.0017289324702,5.54684421320646,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,224,17,1,random,450.00240059880355,5.597281626599864,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,262,21,1,random,327.4094485351827,4.898695141696435,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,267,21,1,random,150.43278096868144,5.4986340060965535,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,10,287,23,1,random,272.38909644962644,1.0585795296784222,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,7,0,1,random,252.92910103355504,2.5535122755371904,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,22,1,1,random,207.4522898639769,3.1611263239482317,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,27,2,1,random,34.926743227516376,2.424058602647788,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,46,3,1,random,342.6954868921892,0.15499575149570433,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,63,5,1,random,375.9112689849976,0.7999934120921338,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,78,6,1,random,81.32713332086043,4.78352099908292,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,109,8,1,random,452.16527865496397,3.008083198190912,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,126,10,1,random,199.29961694974457,2.686620278845943,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,142,11,1,random,503.8803379260892,1.6155477050607419,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,162,13,1,random,426.7719174505846,3.382761174901961,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,188,15,1,random,545.5729882159798,2.4915145370187335,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,212,17,1,random,204.93282197249428,1.8291552855127098,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,273,21,1,random,487.6354987850719,3.3458412105634263,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,284,22,1,random,371.0770482955434,3.3719919238913163,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,11,299,23,1,random,193.6088990086483,5.727270269879843,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,0,0,1,random,490.4674285348789,3.1738995362067826,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,36,2,1,random,396.0500641632131,5.286805998777361,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,39,3,1,random,197.35125607760176,5.345133981472537,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,49,3,1,random,260.99446532853915,5.832425601480739,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,53,4,1,random,385.15233525000343,4.982057395930648,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,97,7,1,random,474.5577579749368,3.957671339207772,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,102,8,1,random,275.3879835647775,3.1964630367488636,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,105,8,1,random,481.7202222938435,1.2261557081869083,,,,,,,,,,0,,,,,0,,,
bayesfl_observability_v1,vi_update_snr_prune090_keep010_seed42,12,131,10,1,random,293.33697604589935,1.8368383558248853,,,,,,,,,,0,,,,,0,,,
