schema_version,run_id,physical_client_id,virtual_client_id,num_examples,train_examples,val_examples,label_0_count,label_1_count,label_2_count,label_3_count,label_4_count,label_5_count,label_6_count,label_7_count,label_8_count,label_9_count,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,is_iid,is_balanced,noniid_alpha,unbalanced_alpha
bayesfl_observability_v1,,67,5,5,5,0,0,0,4,0,0,0,1,0,0,0,0.5004024235381879,2,0.8,1.8105545444554372,False,False,0.01,0.1
bayesfl_observability_v1,,68,5,5,5,0,0,0,3,0,0,0,0,0,0,2,0.6730116670092565,2,0.6,1.6372027273558825,False,False,0.01,0.1
bayesfl_observability_v1,,69,5,66,66,7,0,0,73,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,70,5,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,71,5,5,5,0,0,0,0,0,0,0,5,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,72,5,5,5,0,0,0,0,0,0,0,0,0,4,1,0.5004024235381879,8,0.8,1.82400744159788,False,False,0.01,0.1
bayesfl_observability_v1,,73,5,5,5,0,0,5,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,74,5,5,5,0,5,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,75,6,5,5,0,0,4,0,0,0,0,1,0,0,0,0.5004024235381879,1,0.8,1.7116571344388143,False,False,0.01,0.1
bayesfl_observability_v1,,76,6,72,72,8,19,0,0,0,0,61,0,0,0,0,0.5481810556897022,5,0.7625,1.8348495467127481,False,False,0.01,0.1
bayesfl_observability_v1,,77,6,34,34,3,37,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,78,6,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,79,6,1584,1584,176,0,0,1759,0,0,1,0,0,0,0,0.0048140823541493105,2,0.9994318181818181,2.304849292937096,False,False,0.01,0.1
bayesfl_observability_v1,,80,6,1168,1168,129,1297,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,81,6,12,12,1,0,0,0,12,0,0,0,0,1,0,0.2711893730418441,3,0.9230769230769231,2.0133931113208177,False,False,0.01,0.1
bayesfl_observability_v1,,82,6,5,5,0,0,0,0,0,0,0,0,5,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,83,6,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,84,6,15,15,1,0,4,0,0,12,0,0,0,0,0,0.5623351446188083,4,0.75,1.7311153604261633,False,False,0.01,0.1
bayesfl_observability_v1,,85,6,5,5,0,0,0,0,0,0,0,0,0,5,0,-0.0,8,1.0,2.3277319754160017,False,False,0.01,0.1
bayesfl_observability_v1,,86,6,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,87,7,18,18,1,0,0,0,0,0,0,0,19,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,88,7,141,141,15,0,0,0,0,156,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,89,7,8,8,0,0,0,0,0,0,0,8,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,90,7,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,91,7,5,5,0,0,0,0,5,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,92,7,5,5,0,3,0,0,1,1,0,0,0,0,0,0.9502705392332347,0,0.6,1.361081962062749,False,False,0.01,0.1
bayesfl_observability_v1,,93,7,48,48,5,53,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,94,7,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,95,7,21,21,2,0,0,0,0,0,0,0,0,0,23,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,96,7,5,5,0,5,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,97,7,1848,1848,205,0,0,2053,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,98,7,53,53,5,0,0,0,0,0,0,0,58,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,99,7,8,8,0,0,8,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,100,8,26,26,2,0,8,0,4,0,0,16,0,0,0,0.9556998911125343,6,0.5714285714285714,1.3183496256358005,False,False,0.01,0.1
bayesfl_observability_v1,,101,8,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,102,8,338,338,37,0,0,0,0,223,0,0,0,152,0,0.6751149747591028,4,0.5946666666666667,1.6535324203194124,False,False,0.01,0.1
bayesfl_observability_v1,,103,8,5,5,0,0,4,0,0,0,0,1,0,0,0,0.5004024235381879,1,0.8,1.7116571344388143,False,False,0.01,0.1
bayesfl_observability_v1,,104,8,797,797,88,0,0,0,0,0,194,655,0,0,36,0.6856924540657876,6,0.7401129943502824,1.6496696628625496,False,False,0.01,0.1
bayesfl_observability_v1,,105,8,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,106,8,5,5,0,0,0,0,0,0,0,0,4,0,1,0.5004024235381879,7,0.8,1.7693146403643336,False,False,0.01,0.1
bayesfl_observability_v1,,107,8,1348,1348,149,0,3,0,0,0,0,0,0,758,736,0.7061020112951293,8,0.5063460253841016,1.6131793309076632,False,False,0.01,0.1
bayesfl_observability_v1,,108,8,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,109,8,5,5,0,3,0,0,0,2,0,0,0,0,0,0.6730116670092565,0,0.6,1.6479977672497275,False,False,0.01,0.1
bayesfl_observability_v1,,110,8,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,111,8,15,15,1,0,0,0,0,0,0,16,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,112,9,274,274,30,202,0,0,0,0,102,0,0,0,0,0.6380234190705671,0,0.6644736842105263,1.7071932081451786,False,False,0.01,0.1
bayesfl_observability_v1,,113,9,668,668,74,742,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,114,9,5,5,0,0,0,0,0,1,0,0,4,0,0,0.5004024235381879,7,0.8,1.7729446272123774,False,False,0.01,0.1
bayesfl_observability_v1,,115,9,5,5,0,0,0,0,0,0,0,0,5,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,116,9,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,117,9,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,118,9,9,9,1,10,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,119,9,5,5,0,0,5,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,120,9,851,851,94,0,0,0,0,0,945,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,121,9,5,5,0,0,0,5,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,122,9,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,123,9,430,430,47,0,0,378,0,0,0,0,99,0,0,0.5106886688599794,2,0.7924528301886793,1.78849309426676,False,False,0.01,0.1
bayesfl_observability_v1,,124,9,53,53,5,0,0,58,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.01,0.1
bayesfl_observability_v1,,125,10,5,5,0,0,0,3,0,0,0,0,2,0,0,0.6730116670092565,2,0.6,1.616500547298977,False,False,0.01,0.1
bayesfl_observability_v1,,126,10,5,5,0,0,0,0,0,0,0,0,0,0,5,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,127,10,1046,1046,116,0,0,0,0,0,0,1162,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,128,10,1009,1009,112,54,0,0,0,0,0,0,0,0,1067,0.1930950594205616,9,0.951828724353256,2.1182373577172604,False,False,0.01,0.1
bayesfl_observability_v1,,129,10,57,57,6,0,0,0,0,63,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,130,10,5,5,0,0,5,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,131,10,5,5,0,0,4,0,0,0,1,0,0,0,0,0.5004024235381879,1,0.8,1.7292007851787776,False,False,0.01,0.1
bayesfl_observability_v1,,132,10,5,5,0,0,0,0,0,0,0,0,0,0,5,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,133,10,131,131,14,0,0,4,0,0,0,0,141,0,0,0.12624876319435865,7,0.9724137931034482,2.1345032447226604,False,False,0.01,0.1
bayesfl_observability_v1,,134,10,5,5,0,0,0,0,5,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,135,10,5,5,0,0,0,0,0,0,0,0,5,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,136,10,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,137,11,1391,1391,154,0,0,297,0,1248,0,0,0,0,0,0.4894446998248819,4,0.8077669902912621,1.8360470402137496,False,False,0.01,0.1
bayesfl_observability_v1,,138,11,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,139,11,9,9,1,0,0,0,0,0,0,0,10,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,140,11,6,6,0,0,0,0,0,0,0,0,0,0,6,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,141,11,5,5,0,0,0,0,0,0,0,5,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,142,11,20,20,2,0,0,0,0,0,0,0,22,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,143,11,30,30,3,0,0,0,0,0,0,33,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.01,0.1
bayesfl_observability_v1,,144,11,5,5,0,0,0,0,5,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,145,11,5,5,0,3,0,0,0,0,0,0,2,0,0,0.6730116670092565,0,0.6,1.6200356134967344,False,False,0.01,0.1
bayesfl_observability_v1,,146,11,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,147,11,1886,1886,209,0,0,0,2095,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,148,11,6,6,0,0,0,0,0,0,6,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,149,11,5,5,0,0,0,0,5,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,150,12,5,5,0,0,0,0,0,0,0,0,0,0,5,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,151,12,5,5,0,0,5,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,152,12,5,5,0,0,0,0,2,3,0,0,0,0,0,0.6730116670092565,4,0.6,1.6369458253212943,False,False,0.01,0.1
bayesfl_observability_v1,,153,12,22,22,2,0,0,0,0,0,24,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,154,12,211,211,23,0,0,0,0,0,234,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,155,12,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,156,12,72,72,8,0,0,0,0,0,80,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,157,12,5,5,0,0,5,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,158,12,60,60,6,0,0,0,0,66,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,159,12,5,5,0,4,0,0,0,0,0,1,0,0,0,0.5004024235381879,0,0.8,1.8152679660524467,False,False,0.01,0.1
bayesfl_observability_v1,,160,12,3161,3161,351,0,3512,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
bayesfl_observability_v1,,161,12,5,5,0,1,0,0,2,0,0,0,0,0,2,1.0549201679861442,3,0.4,1.2450233759824632,False,False,0.01,0.1
bayesfl_observability_v1,,162,13,5,5,0,0,0,0,0,0,5,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.01,0.1
bayesfl_observability_v1,,163,13,5,5,0,0,0,0,0,0,0,0,1,0,4,0.5004024235381879,9,0.8,1.8003679104496915,False,False,0.01,0.1
bayesfl_observability_v1,,164,13,5,5,0,0,0,0,0,5,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.01,0.1
bayesfl_observability_v1,,165,13,1633,1633,181,1814,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,166,13,12,12,1,0,0,0,0,0,0,0,0,0,13,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,167,13,715,715,79,0,0,0,794,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.01,0.1
bayesfl_observability_v1,,168,13,1976,1976,219,0,0,0,0,2184,0,0,11,0,0,0.03153934112954694,4,0.99498861047836,2.2973816940162037,False,False,0.01,0.1
bayesfl_observability_v1,,169,13,451,451,50,4,17,0,480,0,0,0,0,0,0,0.1943962524494061,3,0.9580838323353293,2.083642497777394,False,False,0.01,0.1
bayesfl_observability_v1,,170,13,5,5,0,4,0,0,0,0,0,0,1,0,0,0.5004024235381879,0,0.8,1.8038719591784438,False,False,0.01,0.1
bayesfl_observability_v1,,171,13,15,15,1,0,0,0,0,0,0,0,0,0,16,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,172,13,5,5,0,5,0,0,0,0,0,0,0,0,0,-0.0,0,1.0,2.3155014849272724,False,False,0.01,0.1
bayesfl_observability_v1,,173,13,5,5,0,4,0,0,0,0,0,0,0,0,1,0.5004024235381879,0,0.8,1.8142230492068965,False,False,0.01,0.1
bayesfl_observability_v1,,174,13,7,7,0,0,0,0,0,0,0,0,7,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.01,0.1
bayesfl_observability_v1,,175,14,5,5,0,0,0,0,0,0,0,0,0,0,5,-0.0,9,1.0,2.311121424016332,False,False,0.01,0.1
bayesfl_observability_v1,,176,14,44,44,4,0,48,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.01,0.1
